"eeio_model","country","code_ape_a732","aggregate","fpt","unit","year","accuracy_mapping_a732"
"EEIO_UK","FR","10.11Z","GVA",163,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.11Z","IC",726,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.11Z","PRD",602,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.12Z","FD",759,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.12Z","GVA",163,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.12Z","IC",726,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.12Z","PRD",602,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.13A","FD",759,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.13A","GVA",163,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.13A","IC",726,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.13A","PRD",602,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.13B","FD",759,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.13B","GVA",163,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.13B","IC",726,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.13B","PRD",602,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.20Z","FD",528,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.20Z","GVA",352,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.20Z","IC",525,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.20Z","PRD",487,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.31Z","FD",528,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.31Z","GVA",352,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.31Z","IC",525,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.31Z","PRD",487,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.32Z","FD",528,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.32Z","GVA",352,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.32Z","IC",525,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.32Z","PRD",487,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.39A","FD",528,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.39A","GVA",352,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.39A","IC",525,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.39A","PRD",487,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.39B","FD",528,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.39B","GVA",352,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.39B","IC",525,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.39B","PRD",487,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.41A","FD",181,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.41A","GVA",70,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.41A","IC",199,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.41A","PRD",138,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.41B","FD",181,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.41B","GVA",70,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.41B","IC",199,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.41B","PRD",138,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.42Z","FD",181,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.42Z","GVA",70,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.42Z","IC",199,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.42Z","PRD",138,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51A","FD",1024,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51A","GVA",454,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51A","IC",969,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51A","PRD",893,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51B","FD",1024,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51B","GVA",454,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51B","IC",969,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51B","PRD",893,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51C","FD",1024,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51C","GVA",454,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51C","IC",969,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51C","PRD",893,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51D","FD",1024,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51D","GVA",454,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51D","IC",969,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.51D","PRD",893,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.52Z","FD",1024,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.52Z","GVA",454,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.52Z","IC",969,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.52Z","PRD",893,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.61A","FD",724,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.61A","GVA",725,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.61A","IC",611,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.61A","PRD",623,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.61B","FD",724,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.61B","GVA",725,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.61B","IC",611,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.61B","PRD",623,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.62Z","FD",724,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.62Z","GVA",725,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.62Z","IC",611,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.62Z","PRD",623,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71A","FD",264,"GCO2E_EUR",2022,2
"EEIO_UK","FR","10.71A","GVA",205,"GCO2E_EUR",2022,2
