"year","code_ape_a732","aggregate","fpt","accuracy_fpt","unit","libelle_ape_a732"
"2022","59.13B","PRD",105,3.4,"GCO2E_EUR","Édition et distribution vidéo"
"2022","59.13B","GVA",88,3.4,"GCO2E_EUR","Édition et distribution vidéo"
"2022","59.13B","IC",122,3.4,"GCO2E_EUR","Édition et distribution vidéo"
"2022","59.14Z","IC",122,3.4,"GCO2E_EUR","Projection de films cinématographiques"
"2022","59.14Z","GVA",88,3.4,"GCO2E_EUR","Projection de films cinématographiques"
"2022","59.14Z","PRD",105,3.4,"GCO2E_EUR","Projection de films cinématographiques"
"2022","59.20Z","IC",113,2,"GCO2E_EUR","Enregistrement sonore et édition musicale"
"2022","59.20Z","GVA",86,2,"GCO2E_EUR","Enregistrement sonore et édition musicale"
"2022","59.20Z","PRD",97,2,"GCO2E_EUR","Enregistrement sonore et édition musicale"
"2022","60.10Z","GVA",91,3.6,"GCO2E_EUR","Édition et diffusion de programmes radio"
"2022","60.10Z","PRD",103,3.4,"GCO2E_EUR","Édition et diffusion de programmes radio"
"2022","60.10Z","IC",128,3.6,"GCO2E_EUR","Édition et diffusion de programmes radio"
"2022","60.20A","IC",119,3.4,"GCO2E_EUR","Édition de chaînes généralistes"
"2022","60.20A","PRD",104,3.4,"GCO2E_EUR","Édition de chaînes généralistes"
"2022","60.20A","GVA",89,3.4,"GCO2E_EUR","Édition de chaînes généralistes"
"2022","60.20B","GVA",90,3.4,"GCO2E_EUR","Édition de chaînes thématiques"
"2022","60.20B","IC",121,3.4,"GCO2E_EUR","Édition de chaînes thématiques"
"2022","60.20B","PRD",105,3.4,"GCO2E_EUR","Édition de chaînes thématiques"
"2022","61.10Z","PRD",87,1.8,"GCO2E_EUR","Télécommunications filaires"
"2022","61.10Z","IC",101,1.8,"GCO2E_EUR","Télécommunications filaires"
"2022","61.10Z","GVA",77,1.8,"GCO2E_EUR","Télécommunications filaires"
"2022","61.20Z","GVA",77,1.8,"GCO2E_EUR","Télécommunications sans fil"
"2022","61.20Z","PRD",91,1.8,"GCO2E_EUR","Télécommunications sans fil"
"2022","61.20Z","IC",109,1.8,"GCO2E_EUR","Télécommunications sans fil"
"2022","61.30Z","GVA",84,3.6,"GCO2E_EUR","Télécommunications par satellite"
"2022","61.30Z","IC",122,3.6,"GCO2E_EUR","Télécommunications par satellite"
"2022","61.30Z","PRD",101,3.6,"GCO2E_EUR","Télécommunications par satellite"
"2022","61.90Z","PRD",101,3.6,"GCO2E_EUR","Autres activités de télécommunication"
"2022","61.90Z","GVA",84,3.6,"GCO2E_EUR","Autres activités de télécommunication"
"2022","61.90Z","IC",122,3.6,"GCO2E_EUR","Autres activités de télécommunication"
"2022","62.01Z","GVA",42,1.9,"GCO2E_EUR","Programmation informatique"
"2022","62.01Z","PRD",48,1.9,"GCO2E_EUR","Programmation informatique"
"2022","62.01Z","IC",64,1.9,"GCO2E_EUR","Programmation informatique"
"2022","62.02A","IC",59,2.4,"GCO2E_EUR","Conseil en systèmes et logiciels informatiques"
"2022","62.02A","PRD",46,2.4,"GCO2E_EUR","Conseil en systèmes et logiciels informatiques"
"2022","62.02A","GVA",40,2.4,"GCO2E_EUR","Conseil en systèmes et logiciels informatiques"
"2022","62.02B","GVA",40,2.7,"GCO2E_EUR","Tierce maintenance de systèmes et d'applications informatiques"
"2022","62.02B","PRD",49,2.7,"GCO2E_EUR","Tierce maintenance de systèmes et d'applications informatiques"
"2022","62.02B","IC",70,2.7,"GCO2E_EUR","Tierce maintenance de systèmes et d'applications informatiques"
"2022","62.03Z","PRD",49,2.7,"GCO2E_EUR","Gestion d'installations informatiques"
"2022","62.03Z","IC",70,2.7,"GCO2E_EUR","Gestion d'installations informatiques"
"2022","62.03Z","GVA",40,2.7,"GCO2E_EUR","Gestion d'installations informatiques"
"2022","62.09Z","IC",70,2.7,"GCO2E_EUR","Autres activités informatiques"
"2022","62.09Z","PRD",49,2.7,"GCO2E_EUR","Autres activités informatiques"
"2022","62.09Z","GVA",40,2.7,"GCO2E_EUR","Autres activités informatiques"
"2022","63.11Z","PRD",58,1.8,"GCO2E_EUR","Traitement de données, hébergement et activités connexes"
"2022","63.11Z","IC",84,1.8,"GCO2E_EUR","Traitement de données, hébergement et activités connexes"
"2022","63.11Z","GVA",38,1.8,"GCO2E_EUR","Traitement de données, hébergement et activités connexes"
"2022","63.12Z","GVA",36,1.8,"GCO2E_EUR","Portails Internet"
"2022","63.12Z","PRD",54,1.8,"GCO2E_EUR","Portails Internet"
"2022","63.12Z","IC",79,1.8,"GCO2E_EUR","Portails Internet"
"2022","63.91Z","IC",89,3.3,"GCO2E_EUR","Activités des agences de presse"
"2022","63.91Z","GVA",42,3.3,"GCO2E_EUR","Activités des agences de presse"
"2022","63.91Z","PRD",59,3.3,"GCO2E_EUR","Activités des agences de presse"
"2022","63.99Z","GVA",42,3.3,"GCO2E_EUR","Autres services d'information n.c.a."
"2022","63.99Z","PRD",59,3.3,"GCO2E_EUR","Autres services d'information n.c.a."
"2022","63.99Z","IC",89,3.3,"GCO2E_EUR","Autres services d'information n.c.a."
"2022","64.11Z","GVA",32,2.7,"GCO2E_EUR","Activités de banque centrale"
"2022","64.11Z","IC",56,2.7,"GCO2E_EUR","Activités de banque centrale"
"2022","64.11Z","PRD",39,2.7,"GCO2E_EUR","Activités de banque centrale"
"2022","64.19Z","GVA",30,2.4,"GCO2E_EUR","Autres intermédiations monétaires"
"2022","64.19Z","IC",49,2.4,"GCO2E_EUR","Autres intermédiations monétaires"
"2022","64.19Z","PRD",35,2.4,"GCO2E_EUR","Autres intermédiations monétaires"
"2022","64.20Z","PRD",40,2.7,"GCO2E_EUR","Activités des sociétés holding"
"2022","64.20Z","GVA",33,2.7,"GCO2E_EUR","Activités des sociétés holding"
"2022","64.20Z","IC",55,2.7,"GCO2E_EUR","Activités des sociétés holding"
"2022","64.30Z","PRD",49,3.2,"GCO2E_EUR","Fonds de placement et entités financières similaires"
"2022","64.30Z","GVA",214,3.2,"GCO2E_EUR","Fonds de placement et entités financières similaires"
"2022","64.30Z","IC",53,3.2,"GCO2E_EUR","Fonds de placement et entités financières similaires"
"2022","64.91Z","PRD",41,2.7,"GCO2E_EUR","Crédit-bail"
"2022","64.91Z","GVA",33,2.7,"GCO2E_EUR","Crédit-bail"
"2022","64.91Z","IC",55,2.7,"GCO2E_EUR","Crédit-bail"
"2022","64.92Z","GVA",33,2.7,"GCO2E_EUR","Autre distribution de crédit"
"2022","64.92Z","IC",55,2.7,"GCO2E_EUR","Autre distribution de crédit"
"2022","64.92Z","PRD",41,2.7,"GCO2E_EUR","Autre distribution de crédit"
"2022","64.99Z","GVA",32,3.2,"GCO2E_EUR","Autres activités des services financiers, hors assurance et caisses de retraite, n.c.a."
"2022","64.99Z","PRD",39,3.2,"GCO2E_EUR","Autres activités des services financiers, hors assurance et caisses de retraite, n.c.a."
"2022","64.99Z","IC",55,3.2,"GCO2E_EUR","Autres activités des services financiers, hors assurance et caisses de retraite, n.c.a."
"2022","65.11Z","PRD",54,2,"GCO2E_EUR","Assurance vie"
"2022","65.11Z","IC",72,2,"GCO2E_EUR","Assurance vie"
"2022","65.11Z","GVA",38,2,"GCO2E_EUR","Assurance vie"
"2022","65.12Z","GVA",40,3.7,"GCO2E_EUR","Autres assurances"
"2022","65.12Z","PRD",54,3.7,"GCO2E_EUR","Autres assurances"
"2022","65.12Z","IC",64,3.7,"GCO2E_EUR","Autres assurances"
"2022","65.20Z","IC",64,3.7,"GCO2E_EUR","Réassurance"
"2022","65.20Z","PRD",54,3.7,"GCO2E_EUR","Réassurance"
"2022","65.20Z","GVA",40,3.7,"GCO2E_EUR","Réassurance"
"2022","65.30Z","IC",69,3.7,"GCO2E_EUR","Caisses de retraite"
"2022","65.30Z","PRD",69,3.7,"GCO2E_EUR","Caisses de retraite"
"2022","65.30Z","GVA",284,3.7,"GCO2E_EUR","Caisses de retraite"
"2022","66.11Z","PRD",54,3.7,"GCO2E_EUR","Administration de marchés financiers"
"2022","66.11Z","GVA",39,3.7,"GCO2E_EUR","Administration de marchés financiers"
"2022","66.11Z","IC",76,3.7,"GCO2E_EUR","Administration de marchés financiers"
"2022","66.12Z","GVA",39,3.7,"GCO2E_EUR","Courtage de valeurs mobilières et de marchandises"
"2022","66.12Z","IC",76,3.7,"GCO2E_EUR","Courtage de valeurs mobilières et de marchandises"
"2022","66.12Z","PRD",54,3.7,"GCO2E_EUR","Courtage de valeurs mobilières et de marchandises"
"2022","66.19A","GVA",282,3.7,"GCO2E_EUR","Supports juridiques de gestion de patrimoine mobilier"
"2022","66.19A","IC",75,3.7,"GCO2E_EUR","Supports juridiques de gestion de patrimoine mobilier"
"2022","66.19A","PRD",68,3.7,"GCO2E_EUR","Supports juridiques de gestion de patrimoine mobilier"
"2022","66.19B","PRD",57,3.7,"GCO2E_EUR","Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite, n.c.a."
"2022","66.19B","GVA",40,3.7,"GCO2E_EUR","Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite, n.c.a."
"2022","66.19B","IC",80,3.7,"GCO2E_EUR","Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite, n.c.a."
"2022","66.21Z","IC",73,3.7,"GCO2E_EUR","Évaluation des risques et dommages"
"2022","66.21Z","PRD",53,3.7,"GCO2E_EUR","Évaluation des risques et dommages"
"2022","66.21Z","GVA",38,3.7,"GCO2E_EUR","Évaluation des risques et dommages"
"2022","66.22Z","PRD",53,3.7,"GCO2E_EUR","Activités des agents et courtiers d'assurances"
"2022","66.22Z","IC",73,3.7,"GCO2E_EUR","Activités des agents et courtiers d'assurances"
"2022","66.22Z","GVA",38,3.7,"GCO2E_EUR","Activités des agents et courtiers d'assurances"
"2022","66.29Z","IC",73,3.7,"GCO2E_EUR","Autres activités auxiliaires d'assurance et de caisses de retraite"
"2022","66.29Z","GVA",38,3.7,"GCO2E_EUR","Autres activités auxiliaires d'assurance et de caisses de retraite"
"2022","66.29Z","PRD",53,3.7,"GCO2E_EUR","Autres activités auxiliaires d'assurance et de caisses de retraite"
"2022","66.30Z","GVA",40,3.7,"GCO2E_EUR","Gestion de fonds"
"2022","66.30Z","IC",80,3.7,"GCO2E_EUR","Gestion de fonds"
"2022","66.30Z","PRD",57,3.7,"GCO2E_EUR","Gestion de fonds"
"2022","68.10Z","GVA",25,2.7,"GCO2E_EUR","Activités des marchands de biens immobiliers"
"2022","68.10Z","PRD",36,2.7,"GCO2E_EUR","Activités des marchands de biens immobiliers"
"2022","68.10Z","IC",63,2.7,"GCO2E_EUR","Activités des marchands de biens immobiliers"
"2022","68.20A","IC",54,1.8,"GCO2E_EUR","Location de logements"
"2022","68.20A","PRD",22,1.8,"GCO2E_EUR","Location de logements"
"2022","68.20A","GVA",17,1.8,"GCO2E_EUR","Location de logements"
"2022","68.20B","PRD",29,2.4,"GCO2E_EUR","Location de terrains et d'autres biens immobiliers"
"2022","68.20B","GVA",20,2.4,"GCO2E_EUR","Location de terrains et d'autres biens immobiliers"
"2022","68.20B","IC",57,2.4,"GCO2E_EUR","Location de terrains et d'autres biens immobiliers"
"2022","68.31Z","IC",69,2.8,"GCO2E_EUR","Agences immobilières"
"2022","68.31Z","GVA",40,2.8,"GCO2E_EUR","Agences immobilières"
"2022","68.31Z","PRD",51,2.8,"GCO2E_EUR","Agences immobilières"
"2022","68.32A","GVA",40,2.8,"GCO2E_EUR","Administration d'immeubles et autres biens immobiliers"
"2022","68.32A","PRD",51,2.8,"GCO2E_EUR","Administration d'immeubles et autres biens immobiliers"
"2022","68.32A","IC",69,2.8,"GCO2E_EUR","Administration d'immeubles et autres biens immobiliers"
"2022","68.32B","GVA",40,2.8,"GCO2E_EUR","Supports juridiques de gestion de patrimoine immobilier"
"2022","68.32B","IC",69,2.8,"GCO2E_EUR","Supports juridiques de gestion de patrimoine immobilier"
"2022","68.32B","PRD",51,2.8,"GCO2E_EUR","Supports juridiques de gestion de patrimoine immobilier"
"2022","69.10Z","IC",65,1.4,"GCO2E_EUR","Activités juridiques"
"2022","69.10Z","PRD",39,1.4,"GCO2E_EUR","Activités juridiques"
"2022","69.10Z","GVA",30,1.4,"GCO2E_EUR","Activités juridiques"
"2022","69.20Z","PRD",42,1.4,"GCO2E_EUR","Activités comptables"
"2022","69.20Z","IC",69,1.4,"GCO2E_EUR","Activités comptables"
"2022","69.20Z","GVA",31,1.4,"GCO2E_EUR","Activités comptables"
"2022","70.10Z","PRD",46,2.7,"GCO2E_EUR","Activités des sièges sociaux"
"2022","70.10Z","IC",66,2.7,"GCO2E_EUR","Activités des sièges sociaux"
"2022","70.10Z","GVA",35,2.7,"GCO2E_EUR","Activités des sièges sociaux"
"2022","70.21Z","GVA",36,3.2,"GCO2E_EUR","Conseil en relations publiques et communication"
"2022","70.21Z","IC",67,3.2,"GCO2E_EUR","Conseil en relations publiques et communication"
"2022","70.21Z","PRD",48,3.2,"GCO2E_EUR","Conseil en relations publiques et communication"
"2022","70.22Z","PRD",46,2,"GCO2E_EUR","Conseil pour les affaires et autres conseils de gestion"
"2022","70.22Z","IC",66,2,"GCO2E_EUR","Conseil pour les affaires et autres conseils de gestion"
"2022","70.22Z","GVA",36,2,"GCO2E_EUR","Conseil pour les affaires et autres conseils de gestion"
"2022","71.11Z","GVA",64,3.6,"GCO2E_EUR","Activités d'architecture"
"2022","71.11Z","PRD",85,3.6,"GCO2E_EUR","Activités d'architecture"
"2022","71.11Z","IC",118,3.6,"GCO2E_EUR","Activités d'architecture"
"2022","71.12A","GVA",64,3.6,"GCO2E_EUR","Activité des géomètres"
"2022","71.12A","PRD",85,3.6,"GCO2E_EUR","Activité des géomètres"
"2022","71.12A","IC",118,3.6,"GCO2E_EUR","Activité des géomètres"
"2022","71.12B","PRD",84,3.6,"GCO2E_EUR","Ingénierie, études techniques"
"2022","71.12B","IC",116,3.6,"GCO2E_EUR","Ingénierie, études techniques"
"2022","71.12B","GVA",64,3.6,"GCO2E_EUR","Ingénierie, études techniques"
"2022","71.20A","PRD",87,2.8,"GCO2E_EUR","Contrôle technique automobile"
"2022","71.20A","IC",95,2.8,"GCO2E_EUR","Contrôle technique automobile"
"2022","71.20A","GVA",82,2.8,"GCO2E_EUR","Contrôle technique automobile"
"2022","71.20B","PRD",85,3.6,"GCO2E_EUR","Analyses, essais et inspections techniques"
"2022","71.20B","GVA",64,3.6,"GCO2E_EUR","Analyses, essais et inspections techniques"
"2022","71.20B","IC",118,3.6,"GCO2E_EUR","Analyses, essais et inspections techniques"
"2022","72.11Z","IC",105,3.6,"GCO2E_EUR","Recherche-développement en biotechnologie"
"2022","72.11Z","PRD",68,3.6,"GCO2E_EUR","Recherche-développement en biotechnologie"
"2022","72.11Z","GVA",56,3.6,"GCO2E_EUR","Recherche-développement en biotechnologie"
"2022","72.19Z","GVA",56,3.6,"GCO2E_EUR","Recherche-développement en autres sciences physiques et naturelles"
"2022","72.19Z","IC",105,3.6,"GCO2E_EUR","Recherche-développement en autres sciences physiques et naturelles"
"2022","72.19Z","PRD",68,3.6,"GCO2E_EUR","Recherche-développement en autres sciences physiques et naturelles"
"2022","72.20Z","GVA",56,3.6,"GCO2E_EUR","Recherche-développement en sciences humaines et sociales"
"2022","72.20Z","IC",105,3.6,"GCO2E_EUR","Recherche-développement en sciences humaines et sociales"
"2022","72.20Z","PRD",68,3.6,"GCO2E_EUR","Recherche-développement en sciences humaines et sociales"
"2022","73.11Z","IC",109,3.7,"GCO2E_EUR","Activités des agences de publicité"
"2022","73.11Z","GVA",64,3.7,"GCO2E_EUR","Activités des agences de publicité"
"2022","73.11Z","PRD",85,3.7,"GCO2E_EUR","Activités des agences de publicité"
"2022","73.12Z","IC",109,3.7,"GCO2E_EUR","Régie publicitaire de médias"
"2022","73.12Z","GVA",64,3.7,"GCO2E_EUR","Régie publicitaire de médias"
"2022","73.12Z","PRD",85,3.7,"GCO2E_EUR","Régie publicitaire de médias"
"2022","73.20Z","IC",108,3.7,"GCO2E_EUR","Études de marché et sondages"
"2022","73.20Z","GVA",60,3.7,"GCO2E_EUR","Études de marché et sondages"
"2022","73.20Z","PRD",82,3.7,"GCO2E_EUR","Études de marché et sondages"
"2022","74.10Z","IC",126,2,"GCO2E_EUR","Activités spécialisées de design"
"2022","74.10Z","GVA",77,2,"GCO2E_EUR","Activités spécialisées de design"
"2022","74.10Z","PRD",97,2,"GCO2E_EUR","Activités spécialisées de design"
"2022","74.20Z","GVA",77,2,"GCO2E_EUR","Activités photographiques"
"2022","74.20Z","IC",123,2,"GCO2E_EUR","Activités photographiques"
"2022","74.20Z","PRD",98,2,"GCO2E_EUR","Activités photographiques"
"2022","74.30Z","PRD",99,3.2,"GCO2E_EUR","Traduction et interprétation"
"2022","74.30Z","GVA",77,3.2,"GCO2E_EUR","Traduction et interprétation"
"2022","74.30Z","IC",122,3.2,"GCO2E_EUR","Traduction et interprétation"
"2022","74.90A","PRD",102,3.2,"GCO2E_EUR","Activité des économistes de la construction"
"2022","74.90A","IC",125,3.2,"GCO2E_EUR","Activité des économistes de la construction"
"2022","74.90A","GVA",80,3.2,"GCO2E_EUR","Activité des économistes de la construction"
"2022","74.90B","IC",122,3.2,"GCO2E_EUR","Activités spécialisées, scientifiques et techniques diverses"
"2022","74.90B","GVA",78,3.2,"GCO2E_EUR","Activités spécialisées, scientifiques et techniques diverses"
"2022","74.90B","PRD",100,3.2,"GCO2E_EUR","Activités spécialisées, scientifiques et techniques diverses"
"2022","75.00Z","GVA",84,1.5,"GCO2E_EUR","Activités vétérinaires"
"2022","75.00Z","PRD",103,1.5,"GCO2E_EUR","Activités vétérinaires"
"2022","75.00Z","IC",141,1.5,"GCO2E_EUR","Activités vétérinaires"
"2022","77.11A","IC",116,2.9,"GCO2E_EUR","Location de courte durée de voitures et de véhicules automobiles légers"
"2022","77.11A","PRD",200,2.9,"GCO2E_EUR","Location de courte durée de voitures et de véhicules automobiles légers"
"2022","77.11A","GVA",267,2.9,"GCO2E_EUR","Location de courte durée de voitures et de véhicules automobiles légers"
"2022","77.11B","IC",116,2.9,"GCO2E_EUR","Location de longue durée de voitures et de véhicules automobiles légers"
"2022","77.11B","GVA",267,2.9,"GCO2E_EUR","Location de longue durée de voitures et de véhicules automobiles légers"
"2022","77.11B","PRD",200,2.9,"GCO2E_EUR","Location de longue durée de voitures et de véhicules automobiles légers"
"2022","77.12Z","PRD",200,2.9,"GCO2E_EUR","Location et location-bail de camions"
"2022","77.12Z","IC",116,2.9,"GCO2E_EUR","Location et location-bail de camions"
"2022","77.12Z","GVA",267,2.9,"GCO2E_EUR","Location et location-bail de camions"
"2022","77.21Z","PRD",149,3.7,"GCO2E_EUR","Location et location-bail d'articles de loisirs et de sport"
"2022","77.21Z","GVA",165,3.7,"GCO2E_EUR","Location et location-bail d'articles de loisirs et de sport"
"2022","77.21Z","IC",126,3.7,"GCO2E_EUR","Location et location-bail d'articles de loisirs et de sport"
"2022","77.22Z","IC",126,3.7,"GCO2E_EUR","Location de vidéocassettes et disques vidéo"
"2022","77.22Z","PRD",149,3.7,"GCO2E_EUR","Location de vidéocassettes et disques vidéo"
"2022","77.22Z","GVA",165,3.7,"GCO2E_EUR","Location de vidéocassettes et disques vidéo"
"2022","77.29Z","PRD",149,3.7,"GCO2E_EUR","Location et location-bail d'autres biens personnels et domestiques"
"2022","77.29Z","GVA",165,3.7,"GCO2E_EUR","Location et location-bail d'autres biens personnels et domestiques"
"2022","77.29Z","IC",126,3.7,"GCO2E_EUR","Location et location-bail d'autres biens personnels et domestiques"
"2022","77.31Z","GVA",179,3.7,"GCO2E_EUR","Location et location-bail de machines et équipements agricoles"
"2022","77.31Z","IC",131,3.7,"GCO2E_EUR","Location et location-bail de machines et équipements agricoles"
"2022","77.31Z","PRD",159,3.7,"GCO2E_EUR","Location et location-bail de machines et équipements agricoles"
"2022","77.32Z","PRD",159,3.7,"GCO2E_EUR","Location et location-bail de machines et équipements pour la construction"
"2022","77.32Z","GVA",179,3.7,"GCO2E_EUR","Location et location-bail de machines et équipements pour la construction"
"2022","77.32Z","IC",131,3.7,"GCO2E_EUR","Location et location-bail de machines et équipements pour la construction"
"2022","77.33Z","IC",131,3.7,"GCO2E_EUR","Location et location-bail de machines de bureau et de matériel informatique"
"2022","77.33Z","PRD",159,3.7,"GCO2E_EUR","Location et location-bail de machines de bureau et de matériel informatique"
"2022","77.33Z","GVA",179,3.7,"GCO2E_EUR","Location et location-bail de machines de bureau et de matériel informatique"
"2022","77.34Z","IC",131,3.7,"GCO2E_EUR","Location et location-bail de matériels de transport par eau"
"2022","77.34Z","PRD",159,3.7,"GCO2E_EUR","Location et location-bail de matériels de transport par eau"
"2022","77.34Z","GVA",179,3.7,"GCO2E_EUR","Location et location-bail de matériels de transport par eau"
"2022","77.35Z","PRD",159,3.7,"GCO2E_EUR","Location et location-bail de matériels de transport aérien"
"2022","77.35Z","GVA",179,3.7,"GCO2E_EUR","Location et location-bail de matériels de transport aérien"
"2022","77.35Z","IC",131,3.7,"GCO2E_EUR","Location et location-bail de matériels de transport aérien"
"2022","77.39Z","GVA",179,3.7,"GCO2E_EUR","Location et location-bail d'autres machines, équipements et biens matériels n.c.a."
"2022","77.39Z","IC",131,3.7,"GCO2E_EUR","Location et location-bail d'autres machines, équipements et biens matériels n.c.a."
"2022","77.39Z","PRD",159,3.7,"GCO2E_EUR","Location et location-bail d'autres machines, équipements et biens matériels n.c.a."
"2022","77.40Z","GVA",94,2,"GCO2E_EUR","Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyr…"
"2022","77.40Z","IC",107,2,"GCO2E_EUR","Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyr…"
"2022","77.40Z","PRD",98,2,"GCO2E_EUR","Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyr…"
"2022","78.10Z","GVA",37,4,"GCO2E_EUR","Activités des agences de placement de main-d'œuvre"
"2022","78.10Z","IC",87,4,"GCO2E_EUR","Activités des agences de placement de main-d'œuvre"
"2022","78.10Z","PRD",46,4,"GCO2E_EUR","Activités des agences de placement de main-d'œuvre"
"2022","78.20Z","IC",87,4,"GCO2E_EUR","Activités des agences de travail temporaire"
"2022","78.20Z","PRD",46,4,"GCO2E_EUR","Activités des agences de travail temporaire"
"2022","78.20Z","GVA",37,4,"GCO2E_EUR","Activités des agences de travail temporaire"
"2022","78.30Z","GVA",37,4,"GCO2E_EUR","Autre mise à disposition de ressources humaines"
"2022","78.30Z","PRD",46,4,"GCO2E_EUR","Autre mise à disposition de ressources humaines"
"2022","78.30Z","IC",87,4,"GCO2E_EUR","Autre mise à disposition de ressources humaines"
"2022","79.11Z","PRD",126,4,"GCO2E_EUR","Activités des agences de voyage"
"2022","79.11Z","GVA",76,4,"GCO2E_EUR","Activités des agences de voyage"
"2022","79.11Z","IC",162,4,"GCO2E_EUR","Activités des agences de voyage"
"2022","79.12Z","IC",162,4,"GCO2E_EUR","Activités des voyagistes"
"2022","79.12Z","PRD",126,4,"GCO2E_EUR","Activités des voyagistes"
"2022","79.12Z","GVA",76,4,"GCO2E_EUR","Activités des voyagistes"
"2022","79.90Z","IC",162,4,"GCO2E_EUR","Autres services de réservation et activités connexes"
"2022","79.90Z","GVA",76,4,"GCO2E_EUR","Autres services de réservation et activités connexes"
"2022","79.90Z","PRD",126,4,"GCO2E_EUR","Autres services de réservation et activités connexes"
"2022","80.10Z","GVA",71,3.3,"GCO2E_EUR","Activités de sécurité privée"
"2022","80.10Z","PRD",83,3.3,"GCO2E_EUR","Activités de sécurité privée"
"2022","80.10Z","IC",103,3.3,"GCO2E_EUR","Activités de sécurité privée"
"2022","80.20Z","PRD",83,3.3,"GCO2E_EUR","Activités liées aux systèmes de sécurité"
"2022","80.20Z","GVA",71,3.3,"GCO2E_EUR","Activités liées aux systèmes de sécurité"
"2022","80.20Z","IC",103,3.3,"GCO2E_EUR","Activités liées aux systèmes de sécurité"
"2022","80.30Z","GVA",71,3.3,"GCO2E_EUR","Activités d'enquête"
"2022","80.30Z","PRD",83,3.3,"GCO2E_EUR","Activités d'enquête"
"2022","80.30Z","IC",103,3.3,"GCO2E_EUR","Activités d'enquête"
"2022","81.10Z","GVA",81,1.8,"GCO2E_EUR","Activités combinées de soutien lié aux bâtiments"
"2022","81.10Z","PRD",123,1.8,"GCO2E_EUR","Activités combinées de soutien lié aux bâtiments"
"2022","81.10Z","IC",161,1.8,"GCO2E_EUR","Activités combinées de soutien lié aux bâtiments"
"2022","81.21Z","GVA",94,3.3,"GCO2E_EUR","Nettoyage courant des bâtiments"
"2022","81.21Z","IC",126,3.3,"GCO2E_EUR","Nettoyage courant des bâtiments"
"2022","81.21Z","PRD",107,3.3,"GCO2E_EUR","Nettoyage courant des bâtiments"
"2022","81.22Z","GVA",94,3.3,"GCO2E_EUR","Autres activités de nettoyage des bâtiments et nettoyage industriel"
"2022","81.22Z","PRD",107,3.3,"GCO2E_EUR","Autres activités de nettoyage des bâtiments et nettoyage industriel"
"2022","81.22Z","IC",126,3.3,"GCO2E_EUR","Autres activités de nettoyage des bâtiments et nettoyage industriel"
"2022","81.29A","PRD",107,3.3,"GCO2E_EUR","Désinfection, désinsectisation, dératisation"
"2022","81.29A","GVA",94,3.3,"GCO2E_EUR","Désinfection, désinsectisation, dératisation"
"2022","81.29A","IC",126,3.3,"GCO2E_EUR","Désinfection, désinsectisation, dératisation"
"2022","81.29B","PRD",107,3.3,"GCO2E_EUR","Autres activités de nettoyage n.c.a."
"2022","81.29B","GVA",94,3.3,"GCO2E_EUR","Autres activités de nettoyage n.c.a."
"2022","81.29B","IC",126,3.3,"GCO2E_EUR","Autres activités de nettoyage n.c.a."
"2022","81.30Z","GVA",94,3.3,"GCO2E_EUR","Services d'aménagement paysager"
"2022","81.30Z","PRD",107,3.3,"GCO2E_EUR","Services d'aménagement paysager"
"2022","81.30Z","IC",126,3.3,"GCO2E_EUR","Services d'aménagement paysager"
"2022","82.11Z","PRD",77,1.8,"GCO2E_EUR","Services administratifs combinés de bureau"
"2022","82.11Z","IC",106,1.8,"GCO2E_EUR","Services administratifs combinés de bureau"
"2022","82.11Z","GVA",59,1.8,"GCO2E_EUR","Services administratifs combinés de bureau"
"2022","82.19Z","GVA",64,3.3,"GCO2E_EUR","Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau"
"2022","82.19Z","PRD",84,3.3,"GCO2E_EUR","Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau"
"2022","82.19Z","IC",111,3.3,"GCO2E_EUR","Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau"
"2022","82.20Z","GVA",64,3.3,"GCO2E_EUR","Activités de centres d'appels"
"2022","82.20Z","PRD",84,3.3,"GCO2E_EUR","Activités de centres d'appels"
"2022","82.20Z","IC",111,3.3,"GCO2E_EUR","Activités de centres d'appels"
"2022","82.30Z","IC",112,3.3,"GCO2E_EUR","Organisation de foires, salons professionnels et congrès"
"2022","82.30Z","GVA",68,3.3,"GCO2E_EUR","Organisation de foires, salons professionnels et congrès"
"2022","82.30Z","PRD",87,3.3,"GCO2E_EUR","Organisation de foires, salons professionnels et congrès"
"2022","82.91Z","GVA",64,3.3,"GCO2E_EUR","Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle"
"2022","82.91Z","IC",111,3.3,"GCO2E_EUR","Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle"
"2022","82.91Z","PRD",84,3.3,"GCO2E_EUR","Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle"
"2022","82.92Z","PRD",87,3.3,"GCO2E_EUR","Activités de conditionnement"
"2022","82.92Z","GVA",68,3.3,"GCO2E_EUR","Activités de conditionnement"
